"ID","X-Def","Y-Def","Z-Def"
7037,55.50998,3.487916,4.8
7038,55.5274,1.020598,4.8
7039,55.5274,2.979402,4.8
7040,55.56146,1.515394,4.8
7041,55.56146,2.484606,4.8
7042,55.6,2.,4.8
7043,56.,0.,4.8
7044,56.,0.5,4.8
7045,56.,1.,4.8
7046,56.,1.5,4.8
7047,56.,2.,4.8
7048,56.,2.5,4.8
7049,56.,3.,4.8
7050,56.,3.5,4.8
7051,56.,4.,4.8
7052,56.4,2.,4.8
7053,56.43854,1.515394,4.8
7054,56.43854,2.484606,4.8
7055,56.4726,1.020598,4.8
7056,56.4726,2.979402,4.8
7057,56.49002,0.512084,4.8
7058,56.49002,3.487916,4.8
7059,56.5,0.,4.8
7060,56.5,4.,4.8
7061,56.8,2.,4.8
7062,56.8816,1.541665,4.8
7063,56.8816,2.458335,4.8
7064,56.96176,1.054059,4.8
7065,56.96176,2.945941,4.8
7066,56.98752,0.5285,4.8
7067,56.98752,3.4715,4.8
7068,57.,0.,4.8
7069,57.,4.,4.8
7070,57.2,2.,4.8
7071,57.32603,1.596265,4.8
7072,57.32603,2.403735,4.8
7073,57.49822,0.546711,4.8
7074,57.49822,3.453289,4.8
7075,57.5,0.,4.8
7076,57.5,4.,4.8
7077,57.50539,1.127332,4.8
7078,57.50539,2.872668,4.8
7079,57.6,2.,4.8
7080,57.71716,1.717157,4.8
7081,57.71716,2.282843,4.8
7082,57.74084,1.401033,4.8
7083,57.74084,2.598967,4.8
7084,58.,0.,4.8
7085,58.,0.53281,4.8
7086,58.,1.036181,4.8
7087,58.,1.359974,4.8
7088,58.,1.6,4.8
7089,58.,1.811438,4.8
7090,58.,2.,4.8
7091,58.,2.188562,4.8
7092,58.,2.4,4.8
7093,58.,2.640026,4.8
7094,58.,2.963819,4.8
7095,58.,3.46719,4.8
7096,58.,4.,4.8
7097,58.25916,1.401033,4.8
7098,58.25916,2.598967,4.8
7099,58.28284,1.717157,4.8
7100,58.28284,2.282843,4.8
7101,58.4,2.,4.8
7102,58.49461,1.127332,4.8
7103,58.49461,2.872668,4.8
7104,58.5,0.,4.8
7105,58.5,4.,4.8
7106,58.50178,0.546711,4.8
7107,58.50178,3.453289,4.8
7108,58.67397,1.596265,4.8
7109,58.67397,2.403735,4.8
7110,58.8,2.,4.8
7111,59.,0.,4.8
7112,59.,4.,4.8
7113,59.01248,0.5285,4.8
7114,59.01248,3.4715,4.8
7115,59.03824,1.054059,4.8
7116,59.03824,2.945941,4.8
7117,59.1184,1.541665,4.8
7118,59.1184,2.458335,4.8
7119,59.2,2.,4.8
7120,59.5,0.,4.8
7121,59.5,4.,4.8
7122,59.50998,0.512084,4.8
7123,59.50998,3.487916,4.8
7124,59.5274,1.020598,4.8
7125,59.5274,2.979402,4.8
7126,59.56146,1.515394,4.8
7127,59.56146,2.484606,4.8
7128,59.6,2.,4.8
7129,60.,0.,4.8
7130,60.,0.5,4.8
7131,60.,1.,4.8
7132,60.,1.5,4.8
7133,60.,2.,4.8
7134,60.,2.5,4.8
7135,60.,3.,4.8
7136,60.,3.5,4.8
7137,60.,4.,4.8
7138,60.4,2.,4.8
7139,60.43854,1.515394,4.8
7140,60.43854,2.484606,4.8
7141,60.4726,1.020598,4.8
7142,60.4726,2.979402,4.8
7143,60.49002,0.512084,4.8
7144,60.49002,3.487916,4.8
7145,60.5,0.,4.8
7146,60.5,4.,4.8
7147,60.8,2.,4.8
7148,60.8816,1.541665,4.8
7149,60.8816,2.458335,4.8
7150,60.96176,1.054059,4.8
7151,60.96176,2.945941,4.8
7152,60.98752,0.5285,4.8
7153,60.98752,3.4715,4.8
7154,61.,0.,4.8
7155,61.,4.,4.8
7156,61.2,2.,4.8
7157,61.32603,1.596265,4.8
7158,61.32603,2.403735,4.8
7159,61.49822,0.546711,4.8
7160,61.49822,3.453289,4.8
7161,61.5,0.,4.8
7162,61.5,4.,4.8
7163,61.50539,1.127332,4.8
7164,61.50539,2.872668,4.8
7165,61.6,2.,4.8
7166,61.71716,1.717157,4.8
7167,61.71716,2.282843,4.8
7168,61.74084,1.401033,4.8
7169,61.74084,2.598967,4.8
7170,62.,0.,4.8
7171,62.,0.53281,4.8
7172,62.,1.036181,4.8
7173,62.,1.359974,4.8
7174,62.,1.6,4.8
7175,62.,1.811438,4.8
7176,62.,2.,4.8
7177,62.,2.188562,4.8
7178,62.,2.4,4.8
7179,62.,2.640026,4.8
7180,62.,2.963819,4.8
7181,62.,3.46719,4.8
7182,62.,4.,4.8
7183,62.25916,1.401033,4.8
7184,62.25916,2.598967,4.8
7185,62.28284,1.717157,4.8
7186,62.28284,2.282843,4.8
7187,62.4,2.,4.8
7188,62.49461,1.127332,4.8
7189,62.49461,2.872668,4.8
7190,62.5,0.,4.8
7191,62.5,4.,4.8
7192,62.50178,0.546711,4.8
7193,62.50178,3.453289,4.8
7194,62.67397,1.596265,4.8
7195,62.67397,2.403735,4.8
7196,62.8,2.,4.8
7197,63.,0.,4.8
7198,63.,4.,4.8
7199,63.01248,0.5285,4.8
7200,63.01248,3.4715,4.8
7201,63.03824,1.054059,4.8
7202,63.03824,2.945941,4.8
7203,63.1184,1.541665,4.8
7204,63.1184,2.458335,4.8
7205,63.2,2.,4.8
7206,63.5,0.,4.8
7207,63.5,4.,4.8
7208,63.50998,0.512084,4.8
7209,63.50998,3.487916,4.8
7210,63.5274,1.020598,4.8
7211,63.5274,2.979402,4.8
7212,63.56146,1.515394,4.8
7213,63.56146,2.484606,4.8
7214,63.6,2.,4.8
7215,64.,0.,4.8
7216,64.,0.5,4.8
7217,64.,1.,4.8
7218,64.,1.5,4.8
7219,64.,2.,4.8
7220,64.,2.5,4.8
7221,64.,3.,4.8
7222,64.,3.5,4.8
7223,64.,4.,4.8
7224,64.4,2.,4.8
7225,64.43854,1.515394,4.8
7226,64.43854,2.484606,4.8
7227,64.4726,1.020598,4.8
7228,64.4726,2.979402,4.8
7229,64.49002,0.512084,4.8
7230,64.49002,3.487916,4.8
7231,64.5,0.,4.8
7232,64.5,4.,4.8
7233,64.8,2.,4.8
7234,64.8816,1.541665,4.8
7235,64.8816,2.458335,4.8
7236,64.96176,1.054059,4.8
7237,64.96176,2.945941,4.8
7238,64.98752,0.5285,4.8
7239,64.98752,3.4715,4.8
7240,65.,0.,4.8
7241,65.,4.,4.8
7242,65.2,2.,4.8
7243,65.32603,1.596265,4.8
7244,65.32603,2.403735,4.8
7245,65.49822,0.546711,4.8
7246,65.49822,3.453289,4.8
7247,65.5,0.,4.8
7248,65.5,4.,4.8
7249,65.50539,1.127332,4.8
7250,65.50539,2.872668,4.8
7251,65.6,2.,4.8
7252,65.71716,1.717157,4.8
7253,65.71716,2.282843,4.8
7254,65.74084,1.401033,4.8
7255,65.74084,2.598967,4.8
7256,66.,0.,4.8
7257,66.,0.53281,4.8
7258,66.,1.036181,4.8
7259,66.,1.359974,4.8
7260,66.,1.6,4.8
7261,66.,1.811438,4.8
7262,66.,2.,4.8
7263,66.,2.188562,4.8
7264,66.,2.4,4.8
7265,66.,2.640026,4.8
7266,66.,2.963819,4.8
7267,66.,3.46719,4.8
7268,66.,4.,4.8
7269,66.25916,1.401033,4.8
7270,66.25916,2.598967,4.8
7271,66.28284,1.717157,4.8
7272,66.28284,2.282843,4.8
7273,66.4,2.,4.8
7274,66.49461,1.127332,4.8
7275,66.49461,2.872668,4.8
7276,66.5,0.,4.8
7277,66.5,4.,4.8
7278,66.50178,0.546711,4.8
7279,66.50178,3.453289,4.8
7280,66.67397,1.596265,4.8
7281,66.67397,2.403735,4.8
7282,66.8,2.,4.8
7283,67.,0.,4.8
7284,67.,4.,4.8
7285,67.01248,0.5285,4.8
7286,67.01248,3.4715,4.8
7287,67.03824,1.054059,4.8
7288,67.03824,2.945941,4.8
7289,67.1184,1.541665,4.8
7290,67.1184,2.458335,4.8
7291,67.2,2.,4.8
7292,67.5,0.,4.8
7293,67.5,4.,4.8
7294,67.50998,0.512084,4.8
7295,67.50998,3.487916,4.8
7296,67.5274,1.020598,4.8
7297,67.5274,2.979402,4.8
7298,67.56146,1.515394,4.8
7299,67.56146,2.484606,4.8
7300,67.6,2.,4.8
7301,68.,0.,4.8
7302,68.,0.5,4.8
7303,68.,1.,4.8
7304,68.,1.5,4.8
7305,68.,2.,4.8
7306,68.,2.5,4.8
7307,68.,3.,4.8
7308,68.,3.5,4.8
7309,68.,4.,4.8
7310,68.4,2.,4.8
7311,68.43854,1.515394,4.8
7312,68.43854,2.484606,4.8
7313,68.4726,1.020598,4.8
7314,68.4726,2.979402,4.8
7315,68.49002,0.512084,4.8
7316,68.49002,3.487916,4.8
7317,68.5,0.,4.8
7318,68.5,4.,4.8
7319,68.8,2.,4.8
7320,68.8816,1.541665,4.8
7321,68.8816,2.458335,4.8
7322,68.96176,1.054059,4.8
7323,68.96176,2.945941,4.8
7324,68.98752,0.5285,4.8
7325,68.98752,3.4715,4.8
7326,69.,0.,4.8
7327,69.,4.,4.8
7328,69.2,2.,4.8
7329,69.32603,1.596265,4.8
7330,69.32603,2.403735,4.8
7331,69.49822,0.546711,4.8
7332,69.49822,3.453289,4.8
7333,69.5,0.,4.8
7334,69.5,4.,4.8
7335,69.50539,1.127332,4.8
7336,69.50539,2.872668,4.8
7337,69.6,2.,4.8
7338,69.71716,1.717157,4.8
7339,69.71716,2.282843,4.8
7340,69.74084,1.401033,4.8
7341,69.74084,2.598967,4.8
7342,70.,0.,4.8
7343,70.,0.53281,4.8
7344,70.,1.036181,4.8
7345,70.,1.359974,4.8
7346,70.,1.6,4.8
7347,70.,1.811438,4.8
7348,70.,2.,4.8
7349,70.,2.188562,4.8
7350,70.,2.4,4.8
7351,70.,2.640026,4.8
7352,70.,2.963819,4.8
7353,70.,3.46719,4.8
7354,70.,4.,4.8
7355,70.25916,1.401033,4.8
7356,70.25916,2.598967,4.8
7357,70.28284,1.717157,4.8
7358,70.28284,2.282843,4.8
7359,70.4,2.,4.8
7360,70.49461,1.127332,4.8
7361,70.49461,2.872668,4.8
7362,70.5,0.,4.8
7363,70.5,4.,4.8
7364,70.50178,0.546711,4.8
7365,70.50178,3.453289,4.8
7366,70.67397,1.596265,4.8
7367,70.67397,2.403735,4.8
7368,70.8,2.,4.8
7369,71.,0.,4.8
7370,71.,4.,4.8
7371,71.01248,0.5285,4.8
7372,71.01248,3.4715,4.8
7373,71.03824,1.054059,4.8
7374,71.03824,2.945941,4.8
7375,71.1184,1.541665,4.8
7376,71.1184,2.458335,4.8
7377,71.2,2.,4.8
7378,71.5,0.,4.8
7379,71.5,4.,4.8
7380,71.50998,0.512084,4.8
7381,71.50998,3.487916,4.8
7382,71.5274,1.020598,4.8
7383,71.5274,2.979402,4.8
7384,71.56146,1.515394,4.8
7385,71.56146,2.484606,4.8
7386,71.6,2.,4.8
7387,72.,0.,4.8
7388,72.,0.5,4.8
7389,72.,1.,4.8
7390,72.,1.5,4.8
7391,72.,2.,4.8
7392,72.,2.5,4.8
7393,72.,3.,4.8
7394,72.,3.5,4.8
7395,72.,4.,4.8
7396,72.4,2.,4.8
7397,72.43854,1.515394,4.8
7398,72.43854,2.484606,4.8
7399,72.4726,1.020598,4.8
7400,72.4726,2.979402,4.8
7401,72.49002,0.512084,4.8
7402,72.49002,3.487916,4.8
7403,72.5,0.,4.8
7404,72.5,4.,4.8
7405,72.8,2.,4.8
7406,72.8816,1.541665,4.8
7407,72.8816,2.458335,4.8
7408,72.96176,1.054059,4.8
7409,72.96176,2.945941,4.8
7410,72.98752,0.5285,4.8
7411,72.98752,3.4715,4.8
7412,73.,0.,4.8
7413,73.,4.,4.8
7414,73.2,2.,4.8
7415,73.32603,1.596265,4.8
7416,73.32603,2.403735,4.8
7417,73.49822,0.546711,4.8
7418,73.49822,3.453289,4.8
7419,73.5,0.,4.8
7420,73.5,4.,4.8
7421,73.50539,1.127332,4.8
7422,73.50539,2.872668,4.8
7423,73.6,2.,4.8
7424,73.71716,1.717157,4.8
7425,73.71716,2.282843,4.8
7426,73.74084,1.401033,4.8
7427,73.74084,2.598967,4.8
7428,74.,0.,4.8
7429,74.,0.53281,4.8
7430,74.,1.036181,4.8
7431,74.,1.359974,4.8
7432,74.,1.6,4.8
7433,74.,1.811438,4.8
7434,74.,2.,4.8
7435,74.,2.188562,4.8
7436,74.,2.4,4.8
7437,74.,2.640026,4.8
7438,74.,2.963819,4.8
7439,74.,3.46719,4.8
7440,74.,4.,4.8
7441,74.25916,1.401033,4.8
7442,74.25916,2.598967,4.8
7443,74.28284,1.717157,4.8
7444,74.28284,2.282843,4.8
7445,74.4,2.,4.8
7446,74.49461,1.127332,4.8
7447,74.49461,2.872668,4.8
7448,74.5,0.,4.8
7449,74.5,4.,4.8
7450,74.50178,0.546711,4.8
7451,74.50178,3.453289,4.8
7452,74.67397,1.596265,4.8
7453,74.67397,2.403735,4.8
7454,74.8,2.,4.8
7455,75.,0.,4.8
7456,75.,4.,4.8
7457,75.01248,0.5285,4.8
7458,75.01248,3.4715,4.8
7459,75.03824,1.054059,4.8
7460,75.03824,2.945941,4.8
7461,75.1184,1.541665,4.8
7462,75.1184,2.458335,4.8
7463,75.2,2.,4.8
7464,75.5,0.,4.8
7465,75.5,4.,4.8
7466,75.50998,0.512084,4.8
7467,75.50998,3.487916,4.8
7468,75.5274,1.020598,4.8
7469,75.5274,2.979402,4.8
7470,75.56146,1.515394,4.8
7471,75.56146,2.484606,4.8
7472,75.6,2.,4.8
7473,76.,0.,4.8
7474,76.,0.5,4.8
7475,76.,1.,4.8
7476,76.,1.5,4.8
7477,76.,2.,4.8
7478,76.,2.5,4.8
7479,76.,3.,4.8
7480,76.,3.5,4.8
7481,76.,4.,4.8
7482,76.4,2.,4.8
7483,76.43854,1.515394,4.8
7484,76.43854,2.484606,4.8
7485,76.4726,1.020598,4.8
7486,76.4726,2.979402,4.8
7487,76.49002,0.512084,4.8
7488,76.49002,3.487916,4.8
7489,76.5,0.,4.8
7490,76.5,4.,4.8
7491,76.8,2.,4.8
7492,76.8816,1.541665,4.8
7493,76.8816,2.458335,4.8
7494,76.96176,1.054059,4.8
7495,76.96176,2.945941,4.8
7496,76.98752,0.5285,4.8
7497,76.98752,3.4715,4.8
7498,77.,0.,4.8
7499,77.,4.,4.8
7500,77.2,2.,4.8
7501,77.32603,1.596265,4.8
7502,77.32603,2.403735,4.8
7503,77.49822,0.546711,4.8
7504,77.49822,3.453289,4.8
7505,77.5,0.,4.8
7506,77.5,4.,4.8
7507,77.50539,1.127332,4.8
7508,77.50539,2.872668,4.8
7509,77.6,2.,4.8
7510,77.71716,1.717157,4.8
7511,77.71716,2.282843,4.8
7512,77.74084,1.401033,4.8
7513,77.74084,2.598967,4.8
7514,78.,0.,4.8
7515,78.,0.53281,4.8
7516,78.,1.036181,4.8
7517,78.,1.359974,4.8
7518,78.,1.6,4.8
7519,78.,1.811438,4.8
7520,78.,2.,4.8
7521,78.,2.188562,4.8
7522,78.,2.4,4.8
7523,78.,2.640026,4.8
7524,78.,2.963819,4.8
7525,78.,3.46719,4.8
7526,78.,4.,4.8
7527,78.25916,1.401033,4.8
7528,78.25916,2.598967,4.8
7529,78.28284,1.717157,4.8
7530,78.28284,2.282843,4.8
7531,78.4,2.,4.8
7532,78.49461,1.127332,4.8
7533,78.49461,2.872668,4.8
7534,78.5,0.,4.8
7535,78.5,4.,4.8
7536,78.50178,0.546711,4.8
7537,78.50178,3.453289,4.8
7538,78.67397,1.596265,4.8
7539,78.67397,2.403735,4.8
7540,78.8,2.,4.8
7541,79.,0.,4.8
7542,79.,4.,4.8
7543,79.01248,0.5285,4.8
7544,79.01248,3.4715,4.8
7545,79.03824,1.054059,4.8
7546,79.03824,2.945941,4.8
7547,79.1184,1.541665,4.8
7548,79.1184,2.458335,4.8
7549,79.2,2.,4.8
7550,79.5,0.,4.8
7551,79.5,4.,4.8
7552,79.50998,0.512084,4.8
7553,79.50998,3.487916,4.8
7554,79.5274,1.020598,4.8
7555,79.5274,2.979402,4.8
7556,79.56146,1.515394,4.8
7557,79.56146,2.484606,4.8
7558,79.6,2.,4.8
7559,80.,0.,4.8
7560,80.,0.5,4.8
7561,80.,1.,4.8
7562,80.,1.5,4.8
7563,80.,2.,4.8
7564,80.,2.5,4.8
7565,80.,3.,4.8
7566,80.,3.5,4.8
7567,80.,4.,4.8
7568,80.5,0.,4.8
7569,80.5,0.5,4.8
7570,80.5,1.,4.8
7571,80.5,1.5,4.8
7572,80.5,2.,4.8
7573,80.5,2.5,4.8
7574,80.5,3.,4.8
7575,80.5,3.5,4.8
7576,80.5,4.,4.8
7577,81.,0.,4.8
7578,81.,0.5,4.8
7579,81.,1.,4.8
7580,81.,1.5,4.8
7581,81.,2.,4.8
7582,81.,2.5,4.8
7583,81.,3.,4.8
7584,81.,3.5,4.8
7585,81.,4.,4.8
7586,81.5,0.,4.8
7587,81.5,0.5,4.8
7588,81.5,1.,4.8
7589,81.5,1.5,4.8
7590,81.5,2.,4.8
7591,81.5,2.5,4.8
7592,81.5,3.,4.8
7593,81.5,3.5,4.8
7594,81.5,4.,4.8
7595,82.,0.,4.8
7596,82.,0.5,4.8
7597,82.,1.,4.8
7598,82.,1.5,4.8
7599,82.,2.,4.8
7600,82.,2.5,4.8
7601,82.,3.,4.8
7602,82.,3.5,4.8
7603,82.,4.,4.8
