"ID","X-Def","Y-Def","Z-Def"
1,1.6,2.,0.
2,1.717157,1.717157,1.776357E-15
3,1.717157,2.282843,-8.881784E-15
4,2.,1.6,0.
5,2.,1.811438,5.329071E-15
6,2.,2.,0.
7,2.,2.188562,-7.105427E-15
8,2.,2.4,5.329071E-15
9,2.282843,1.717157,1.776357E-15
10,2.282843,2.282843,-8.881784E-15
11,2.4,2.,0.
12,5.6,2.,0.
13,5.717157,1.717157,1.776357E-15
14,5.717157,2.282843,-8.881784E-15
15,6.,1.6,0.
16,6.,1.811438,5.329071E-15
17,6.,2.,0.
18,6.,2.188562,-7.105427E-15
19,6.,2.4,5.329071E-15
20,6.282843,1.717157,1.776357E-15
21,6.282843,2.282843,-8.881784E-15
22,6.4,2.,0.
23,9.6,2.,0.
24,9.717157,1.717157,1.776357E-15
25,9.717157,2.282843,0.
26,10.,1.6,0.
27,10.,1.811438,-4.440892E-15
28,10.,2.,0.
29,10.,2.188562,2.664535E-15
30,10.,2.4,5.329071E-15
31,10.28284,1.717157,1.776357E-15
32,10.28284,2.282843,0.
33,10.4,2.,0.
34,13.6,2.,0.
35,13.71716,1.717157,1.776357E-15
36,13.71716,2.282843,0.
37,14.,1.6,0.
38,14.,1.811438,-4.440892E-15
39,14.,2.,0.
40,14.,2.188562,2.664535E-15
41,14.,2.4,5.329071E-15
42,14.28284,1.717157,1.776357E-15
43,14.28284,2.282843,0.
44,14.4,2.,0.
45,17.6,2.,-5.329071E-15
46,17.71716,1.717157,1.776357E-15
47,17.71716,2.282843,0.
48,18.,1.6,0.
49,18.,1.811438,5.329071E-15
50,18.,2.,0.
51,18.,2.188562,-7.105427E-15
52,18.,2.4,0.
53,18.28284,1.717157,1.776357E-15
54,18.28284,2.282843,0.
55,18.4,2.,0.
56,21.6,2.,0.
57,21.71716,1.717157,1.776357E-15
58,21.71716,2.282843,0.
59,22.,1.6,0.
60,22.,1.811438,0.
61,22.,2.,0.
62,22.,2.188562,-1.776357E-15
63,22.,2.4,0.
64,22.28284,1.717157,1.776357E-15
65,22.28284,2.282843,0.
66,22.4,2.,0.
67,25.6,2.,0.
68,25.71716,1.717157,0.
69,25.71716,2.282843,-1.776357E-15
70,26.,1.6,0.
71,26.,1.811438,-1.776357E-15
72,26.,2.,0.
73,26.,2.188562,0.
74,26.,2.4,0.
75,26.28284,1.717157,0.
76,26.28284,2.282843,-1.776357E-15
77,26.4,2.,0.
78,29.6,2.,0.
79,29.71716,1.717157,0.
80,29.71716,2.282843,0.
81,30.,1.6,0.
82,30.,1.811438,0.
83,30.,2.,0.
84,30.,2.188562,0.
85,30.,2.4,0.
86,30.28284,1.717157,0.
87,30.28284,2.282843,0.
88,30.4,2.,0.
89,1.6,2.,0.4
90,1.717157,1.717157,0.4
91,1.717157,2.282843,0.4
92,2.,1.6,0.4
93,2.,1.811438,0.4
94,2.,2.,0.4
95,2.,2.188562,0.4
96,2.,2.4,0.4
97,2.282843,1.717157,0.4
98,2.282843,2.282843,0.4
99,2.4,2.,0.4
100,5.6,2.,0.4
101,5.717157,1.717157,0.4
102,5.717157,2.282843,0.4
103,6.,1.6,0.4
104,6.,1.811438,0.4
105,6.,2.,0.4
106,6.,2.188562,0.4
107,6.,2.4,0.4
108,6.282843,1.717157,0.4
109,6.282843,2.282843,0.4
110,6.4,2.,0.4
111,9.6,2.,0.4
112,9.717157,1.717157,0.4
113,9.717157,2.282843,0.4
114,10.,1.6,0.4
115,10.,1.811438,0.4
116,10.,2.,0.4
117,10.,2.188562,0.4
118,10.,2.4,0.4
119,10.28284,1.717157,0.4
120,10.28284,2.282843,0.4
121,10.4,2.,0.4
122,13.6,2.,0.4
123,13.71716,1.717157,0.4
124,13.71716,2.282843,0.4
125,14.,1.6,0.4
126,14.,1.811438,0.4
127,14.,2.,0.4
128,14.,2.188562,0.4
129,14.,2.4,0.4
130,14.28284,1.717157,0.4
131,14.28284,2.282843,0.4
132,14.4,2.,0.4
133,17.6,2.,0.4
134,17.71716,1.717157,0.4
135,17.71716,2.282843,0.4
136,18.,1.6,0.4
137,18.,1.811438,0.4
138,18.,2.,0.4
139,18.,2.188562,0.4
140,18.,2.4,0.4
141,18.28284,1.717157,0.4
142,18.28284,2.282843,0.4
143,18.4,2.,0.4
144,21.6,2.,0.4
145,21.71716,1.717157,0.4
146,21.71716,2.282843,0.4
147,22.,1.6,0.4
148,22.,1.811438,0.4
149,22.,2.,0.4
150,22.,2.188562,0.4
151,22.,2.4,0.4
152,22.28284,1.717157,0.4
153,22.28284,2.282843,0.4
154,22.4,2.,0.4
155,25.6,2.,0.4
156,25.71716,1.717157,0.4
157,25.71716,2.282843,0.4
158,26.,1.6,0.4
159,26.,1.811438,0.4
160,26.,2.,0.4
161,26.,2.188562,0.4
162,26.,2.4,0.4
163,26.28284,1.717157,0.4
164,26.28284,2.282843,0.4
165,26.4,2.,0.4
166,29.6,2.,0.4
167,29.71716,1.717157,0.4
168,29.71716,2.282843,0.4
169,30.,1.6,0.4
170,30.,1.811438,0.4
171,30.,2.,0.4
172,30.,2.188562,0.4
173,30.,2.4,0.4
174,30.28284,1.717157,0.4
175,30.28284,2.282843,0.4
176,30.4,2.,0.4
177,1.6,2.,0.8
178,1.717157,1.717157,0.8
179,1.717157,2.282843,0.8
180,2.,1.6,0.8
181,2.,1.811438,0.8
182,2.,2.,0.8
183,2.,2.188562,0.8
184,2.,2.4,0.8
185,2.282843,1.717157,0.8
186,2.282843,2.282843,0.8
187,2.4,2.,0.8
188,5.6,2.,0.8
189,5.717157,1.717157,0.8
190,5.717157,2.282843,0.8
191,6.,1.6,0.8
192,6.,1.811438,0.8
193,6.,2.,0.8
194,6.,2.188562,0.8
195,6.,2.4,0.8
196,6.282843,1.717157,0.8
197,6.282843,2.282843,0.8
198,6.4,2.,0.8
199,9.6,2.,0.8
200,9.717157,1.717157,0.8
201,9.717157,2.282843,0.8
202,10.,1.6,0.8
203,10.,1.811438,0.8
204,10.,2.,0.8
205,10.,2.188562,0.8
206,10.,2.4,0.8
207,10.28284,1.717157,0.8
208,10.28284,2.282843,0.8
209,10.4,2.,0.8
210,13.6,2.,0.8
211,13.71716,1.717157,0.8
212,13.71716,2.282843,0.8
213,14.,1.6,0.8
214,14.,1.811438,0.8
215,14.,2.,0.8
216,14.,2.188562,0.8
217,14.,2.4,0.8
218,14.28284,1.717157,0.8
219,14.28284,2.282843,0.8
220,14.4,2.,0.8
221,17.6,2.,0.8
222,17.71716,1.717157,0.8
223,17.71716,2.282843,0.8
224,18.,1.6,0.8
225,18.,1.811438,0.8
226,18.,2.,0.8
227,18.,2.188562,0.8
228,18.,2.4,0.8
229,18.28284,1.717157,0.8
230,18.28284,2.282843,0.8
231,18.4,2.,0.8
232,21.6,2.,0.8
233,21.71716,1.717157,0.8
234,21.71716,2.282843,0.8
235,22.,1.6,0.8
236,22.,1.811438,0.8
237,22.,2.,0.8
238,22.,2.188562,0.8
239,22.,2.4,0.8
240,22.28284,1.717157,0.8
241,22.28284,2.282843,0.8
242,22.4,2.,0.8
243,25.6,2.,0.8
244,25.71716,1.717157,0.8
245,25.71716,2.282843,0.8
246,26.,1.6,0.8
247,26.,1.811438,0.8
248,26.,2.,0.8
249,26.,2.188562,0.8
250,26.,2.4,0.8
251,26.28284,1.717157,0.8
252,26.28284,2.282843,0.8
253,26.4,2.,0.8
254,29.6,2.,0.8
255,29.71716,1.717157,0.8
256,29.71716,2.282843,0.8
257,30.,1.6,0.8
258,30.,1.811438,0.8
259,30.,2.,0.8
260,30.,2.188562,0.8
261,30.,2.4,0.8
262,30.28284,1.717157,0.8
263,30.28284,2.282843,0.8
264,30.4,2.,0.8
265,1.6,2.,1.2
266,1.717157,1.717157,1.2
267,1.717157,2.282843,1.2
268,2.,1.6,1.2
269,2.,1.811438,1.2
270,2.,2.,1.2
271,2.,2.188562,1.2
272,2.,2.4,1.2
273,2.282843,1.717157,1.2
274,2.282843,2.282843,1.2
275,2.4,2.,1.2
276,5.6,2.,1.2
277,5.717157,1.717157,1.2
278,5.717157,2.282843,1.2
279,6.,1.6,1.2
280,6.,1.811438,1.2
281,6.,2.,1.2
282,6.,2.188562,1.2
283,6.,2.4,1.2
284,6.282843,1.717157,1.2
285,6.282843,2.282843,1.2
286,6.4,2.,1.2
287,9.6,2.,1.2
288,9.717157,1.717157,1.2
289,9.717157,2.282843,1.2
290,10.,1.6,1.2
291,10.,1.811438,1.2
292,10.,2.,1.2
293,10.,2.188562,1.2
294,10.,2.4,1.2
295,10.28284,1.717157,1.2
296,10.28284,2.282843,1.2
297,10.4,2.,1.2
298,13.6,2.,1.2
299,13.71716,1.717157,1.2
300,13.71716,2.282843,1.2
301,14.,1.6,1.2
302,14.,1.811438,1.2
303,14.,2.,1.2
304,14.,2.188562,1.2
305,14.,2.4,1.2
306,14.28284,1.717157,1.2
307,14.28284,2.282843,1.2
308,14.4,2.,1.2
309,17.6,2.,1.2
310,17.71716,1.717157,1.2
311,17.71716,2.282843,1.2
312,18.,1.6,1.2
313,18.,1.811438,1.2
314,18.,2.,1.2
315,18.,2.188562,1.2
316,18.,2.4,1.2
317,18.28284,1.717157,1.2
318,18.28284,2.282843,1.2
319,18.4,2.,1.2
320,21.6,2.,1.2
321,21.71716,1.717157,1.2
322,21.71716,2.282843,1.2
323,22.,1.6,1.2
324,22.,1.811438,1.2
325,22.,2.,1.2
326,22.,2.188562,1.2
327,22.,2.4,1.2
328,22.28284,1.717157,1.2
329,22.28284,2.282843,1.2
330,22.4,2.,1.2
331,25.6,2.,1.2
332,25.71716,1.717157,1.2
333,25.71716,2.282843,1.2
334,26.,1.6,1.2
335,26.,1.811438,1.2
336,26.,2.,1.2
337,26.,2.188562,1.2
338,26.,2.4,1.2
339,26.28284,1.717157,1.2
340,26.28284,2.282843,1.2
341,26.4,2.,1.2
342,29.6,2.,1.2
343,29.71716,1.717157,1.2
344,29.71716,2.282843,1.2
345,30.,1.6,1.2
346,30.,1.811438,1.2
347,30.,2.,1.2
348,30.,2.188562,1.2
349,30.,2.4,1.2
350,30.28284,1.717157,1.2
351,30.28284,2.282843,1.2
352,30.4,2.,1.2
353,1.6,2.,1.6
354,1.717157,1.717157,1.6
355,1.717157,2.282843,1.6
356,2.,1.6,1.6
357,2.,1.811438,1.6
358,2.,2.,1.6
359,2.,2.188562,1.6
360,2.,2.4,1.6
361,2.282843,1.717157,1.6
362,2.282843,2.282843,1.6
363,2.4,2.,1.6
364,5.6,2.,1.6
365,5.717157,1.717157,1.6
366,5.717157,2.282843,1.6
367,6.,1.6,1.6
368,6.,1.811438,1.6
369,6.,2.,1.6
370,6.,2.188562,1.6
371,6.,2.4,1.6
372,6.282843,1.717157,1.6
373,6.282843,2.282843,1.6
374,6.4,2.,1.6
375,9.6,2.,1.6
376,9.717157,1.717157,1.6
377,9.717157,2.282843,1.6
378,10.,1.6,1.6
379,10.,1.811438,1.6
380,10.,2.,1.6
381,10.,2.188562,1.6
382,10.,2.4,1.6
383,10.28284,1.717157,1.6
384,10.28284,2.282843,1.6
385,10.4,2.,1.6
386,13.6,2.,1.6
387,13.71716,1.717157,1.6
388,13.71716,2.282843,1.6
389,14.,1.6,1.6
390,14.,1.811438,1.6
391,14.,2.,1.6
392,14.,2.188562,1.6
393,14.,2.4,1.6
394,14.28284,1.717157,1.6
395,14.28284,2.282843,1.6
396,14.4,2.,1.6
397,17.6,2.,1.6
398,17.71716,1.717157,1.6
399,17.71716,2.282843,1.6
400,18.,1.6,1.6
401,18.,1.811438,1.6
402,18.,2.,1.6
403,18.,2.188562,1.6
404,18.,2.4,1.6
405,18.28284,1.717157,1.6
406,18.28284,2.282843,1.6
407,18.4,2.,1.6
408,21.6,2.,1.6
409,21.71716,1.717157,1.6
410,21.71716,2.282843,1.6
411,22.,1.6,1.6
412,22.,1.811438,1.6
413,22.,2.,1.6
414,22.,2.188562,1.6
415,22.,2.4,1.6
416,22.28284,1.717157,1.6
417,22.28284,2.282843,1.6
418,22.4,2.,1.6
419,25.6,2.,1.6
420,25.71716,1.717157,1.6
421,25.71716,2.282843,1.6
422,26.,1.6,1.6
423,26.,1.811438,1.6
424,26.,2.,1.6
425,26.,2.188562,1.6
426,26.,2.4,1.6
427,26.28284,1.717157,1.6
428,26.28284,2.282843,1.6
429,26.4,2.,1.6
430,29.6,2.,1.6
431,29.71716,1.717157,1.6
432,29.71716,2.282843,1.6
433,30.,1.6,1.6
434,30.,1.811438,1.6
435,30.,2.,1.6
436,30.,2.188562,1.6
437,30.,2.4,1.6
438,30.28284,1.717157,1.6
439,30.28284,2.282843,1.6
440,30.4,2.,1.6
441,1.6,2.,2.
442,1.717157,1.717157,2.
443,1.717157,2.282843,2.
444,2.,1.6,2.
445,2.,1.811438,2.
446,2.,2.,2.
447,2.,2.188562,2.
448,2.,2.4,2.
449,2.282843,1.717157,2.
450,2.282843,2.282843,2.
451,2.4,2.,2.
452,5.6,2.,2.
453,5.717157,1.717157,2.
454,5.717157,2.282843,2.
455,6.,1.6,2.
456,6.,1.811438,2.
457,6.,2.,2.
458,6.,2.188562,2.
459,6.,2.4,2.
460,6.282843,1.717157,2.
461,6.282843,2.282843,2.
462,6.4,2.,2.
463,9.6,2.,2.
464,9.717157,1.717157,2.
465,9.717157,2.282843,2.
466,10.,1.6,2.
467,10.,1.811438,2.
468,10.,2.,2.
469,10.,2.188562,2.
470,10.,2.4,2.
471,10.28284,1.717157,2.
472,10.28284,2.282843,2.
473,10.4,2.,2.
474,13.6,2.,2.
475,13.71716,1.717157,2.
476,13.71716,2.282843,2.
477,14.,1.6,2.
478,14.,1.811438,2.
479,14.,2.,2.
480,14.,2.188562,2.
481,14.,2.4,2.
482,14.28284,1.717157,2.
483,14.28284,2.282843,2.
484,14.4,2.,2.
485,17.6,2.,2.
486,17.71716,1.717157,2.
487,17.71716,2.282843,2.
488,18.,1.6,2.
489,18.,1.811438,2.
490,18.,2.,2.
491,18.,2.188562,2.
492,18.,2.4,2.
493,18.28284,1.717157,2.
494,18.28284,2.282843,2.
495,18.4,2.,2.
496,21.6,2.,2.
497,21.71716,1.717157,2.
498,21.71716,2.282843,2.
499,22.,1.6,2.
500,22.,1.811438,2.
501,22.,2.,2.
502,22.,2.188562,2.
503,22.,2.4,2.
504,22.28284,1.717157,2.
505,22.28284,2.282843,2.
506,22.4,2.,2.
507,25.6,2.,2.
508,25.71716,1.717157,2.
509,25.71716,2.282843,2.
510,26.,1.6,2.
511,26.,1.811438,2.
512,26.,2.,2.
513,26.,2.188562,2.
514,26.,2.4,2.
515,26.28284,1.717157,2.
516,26.28284,2.282843,2.
517,26.4,2.,2.
518,29.6,2.,2.
519,29.71716,1.717157,2.
520,29.71716,2.282843,2.
521,30.,1.6,2.
522,30.,1.811438,2.
523,30.,2.,2.
524,30.,2.188562,2.
525,30.,2.4,2.
526,30.28284,1.717157,2.
527,30.28284,2.282843,2.
528,30.4,2.,2.
529,1.6,2.,2.4
530,1.717157,1.717157,2.4
531,1.717157,2.282843,2.4
532,2.,1.6,2.4
533,2.,1.811438,2.4
534,2.,2.,2.4
535,2.,2.188562,2.4
536,2.,2.4,2.4
537,2.282843,1.717157,2.4
538,2.282843,2.282843,2.4
539,2.4,2.,2.4
540,5.6,2.,2.4
541,5.717157,1.717157,2.4
542,5.717157,2.282843,2.4
543,6.,1.6,2.4
544,6.,1.811438,2.4
545,6.,2.,2.4
546,6.,2.188562,2.4
547,6.,2.4,2.4
548,6.282843,1.717157,2.4
549,6.282843,2.282843,2.4
550,6.4,2.,2.4
551,9.6,2.,2.4
552,9.717157,1.717157,2.4
553,9.717157,2.282843,2.4
554,10.,1.6,2.4
555,10.,1.811438,2.4
556,10.,2.,2.4
557,10.,2.188562,2.4
558,10.,2.4,2.4
559,10.28284,1.717157,2.4
560,10.28284,2.282843,2.4
561,10.4,2.,2.4
562,13.6,2.,2.4
563,13.71716,1.717157,2.4
564,13.71716,2.282843,2.4
565,14.,1.6,2.4
566,14.,1.811438,2.4
567,14.,2.,2.4
568,14.,2.188562,2.4
569,14.,2.4,2.4
570,14.28284,1.717157,2.4
571,14.28284,2.282843,2.4
572,14.4,2.,2.4
573,17.6,2.,2.4
574,17.71716,1.717157,2.4
575,17.71716,2.282843,2.4
576,18.,1.6,2.4
577,18.,1.811438,2.4
578,18.,2.,2.4
579,18.,2.188562,2.4
580,18.,2.4,2.4
581,18.28284,1.717157,2.4
582,18.28284,2.282843,2.4
583,18.4,2.,2.4
584,21.6,2.,2.4
585,21.71716,1.717157,2.4
586,21.71716,2.282843,2.4
587,22.,1.6,2.4
588,22.,1.811438,2.4
589,22.,2.,2.4
590,22.,2.188562,2.4
591,22.,2.4,2.4
592,22.28284,1.717157,2.4
593,22.28284,2.282843,2.4
594,22.4,2.,2.4
595,25.6,2.,2.4
596,25.71716,1.717157,2.4
597,25.71716,2.282843,2.4
598,26.,1.6,2.4
599,26.,1.811438,2.4
600,26.,2.,2.4
601,26.,2.188562,2.4
602,26.,2.4,2.4
603,26.28284,1.717157,2.4
604,26.28284,2.282843,2.4
605,26.4,2.,2.4
606,29.6,2.,2.4
607,29.71716,1.717157,2.4
608,29.71716,2.282843,2.4
609,30.,1.6,2.4
610,30.,1.811438,2.4
611,30.,2.,2.4
612,30.,2.188562,2.4
613,30.,2.4,2.4
614,30.28284,1.717157,2.4
615,30.28284,2.282843,2.4
616,30.4,2.,2.4
617,1.6,2.,2.8
618,1.717157,1.717157,2.8
619,1.717157,2.282843,2.8
620,2.,1.6,2.8
621,2.,1.811438,2.8
622,2.,2.,2.8
623,2.,2.188562,2.8
624,2.,2.4,2.8
625,2.282843,1.717157,2.8
626,2.282843,2.282843,2.8
627,2.4,2.,2.8
628,5.6,2.,2.8
629,5.717157,1.717157,2.8
630,5.717157,2.282843,2.8
631,6.,1.6,2.8
632,6.,1.811438,2.8
633,6.,2.,2.8
634,6.,2.188562,2.8
635,6.,2.4,2.8
636,6.282843,1.717157,2.8
637,6.282843,2.282843,2.8
638,6.4,2.,2.8
639,9.6,2.,2.8
640,9.717157,1.717157,2.8
641,9.717157,2.282843,2.8
642,10.,1.6,2.8
643,10.,1.811438,2.8
644,10.,2.,2.8
645,10.,2.188562,2.8
646,10.,2.4,2.8
647,10.28284,1.717157,2.8
648,10.28284,2.282843,2.8
649,10.4,2.,2.8
650,13.6,2.,2.8
651,13.71716,1.717157,2.8
652,13.71716,2.282843,2.8
653,14.,1.6,2.8
654,14.,1.811438,2.8
655,14.,2.,2.8
656,14.,2.188562,2.8
657,14.,2.4,2.8
658,14.28284,1.717157,2.8
659,14.28284,2.282843,2.8
660,14.4,2.,2.8
661,17.6,2.,2.8
662,17.71716,1.717157,2.8
663,17.71716,2.282843,2.8
664,18.,1.6,2.8
665,18.,1.811438,2.8
666,18.,2.,2.8
667,18.,2.188562,2.8
668,18.,2.4,2.8
669,18.28284,1.717157,2.8
670,18.28284,2.282843,2.8
671,18.4,2.,2.8
672,21.6,2.,2.8
673,21.71716,1.717157,2.8
674,21.71716,2.282843,2.8
675,22.,1.6,2.8
676,22.,1.811438,2.8
677,22.,2.,2.8
678,22.,2.188562,2.8
679,22.,2.4,2.8
680,22.28284,1.717157,2.8
681,22.28284,2.282843,2.8
682,22.4,2.,2.8
683,25.6,2.,2.8
684,25.71716,1.717157,2.8
685,25.71716,2.282843,2.8
686,26.,1.6,2.8
687,26.,1.811438,2.8
688,26.,2.,2.8
689,26.,2.188562,2.8
690,26.,2.4,2.8
691,26.28284,1.717157,2.8
692,26.28284,2.282843,2.8
693,26.4,2.,2.8
694,29.6,2.,2.8
695,29.71716,1.717157,2.8
696,29.71716,2.282843,2.8
697,30.,1.6,2.8
698,30.,1.811438,2.8
699,30.,2.,2.8
700,30.,2.188562,2.8
701,30.,2.4,2.8
702,30.28284,1.717157,2.8
703,30.28284,2.282843,2.8
704,30.4,2.,2.8
705,1.6,2.,3.2
706,1.717157,1.717157,3.2
707,1.717157,2.282843,3.2
708,2.,1.6,3.2
709,2.,1.811438,3.2
710,2.,2.,3.2
711,2.,2.188562,3.2
712,2.,2.4,3.2
713,2.282843,1.717157,3.2
714,2.282843,2.282843,3.2
715,2.4,2.,3.2
716,5.6,2.,3.2
717,5.717157,1.717157,3.2
718,5.717157,2.282843,3.2
719,6.,1.6,3.2
720,6.,1.811438,3.2
721,6.,2.,3.2
722,6.,2.188562,3.2
723,6.,2.4,3.2
724,6.282843,1.717157,3.2
725,6.282843,2.282843,3.2
726,6.4,2.,3.2
727,9.6,2.,3.2
728,9.717157,1.717157,3.2
729,9.717157,2.282843,3.2
730,10.,1.6,3.2
731,10.,1.811438,3.2
732,10.,2.,3.2
733,10.,2.188562,3.2
734,10.,2.4,3.2
735,10.28284,1.717157,3.2
736,10.28284,2.282843,3.2
737,10.4,2.,3.2
738,13.6,2.,3.2
739,13.71716,1.717157,3.2
740,13.71716,2.282843,3.2
741,14.,1.6,3.2
742,14.,1.811438,3.2
743,14.,2.,3.2
744,14.,2.188562,3.2
745,14.,2.4,3.2
746,14.28284,1.717157,3.2
747,14.28284,2.282843,3.2
748,14.4,2.,3.2
749,17.6,2.,3.2
750,17.71716,1.717157,3.2
751,17.71716,2.282843,3.2
752,18.,1.6,3.2
753,18.,1.811438,3.2
754,18.,2.,3.2
755,18.,2.188562,3.2
756,18.,2.4,3.2
757,18.28284,1.717157,3.2
758,18.28284,2.282843,3.2
759,18.4,2.,3.2
760,21.6,2.,3.2
761,21.71716,1.717157,3.2
762,21.71716,2.282843,3.2
763,22.,1.6,3.2
764,22.,1.811438,3.2
765,22.,2.,3.2
766,22.,2.188562,3.2
767,22.,2.4,3.2
768,22.28284,1.717157,3.2
769,22.28284,2.282843,3.2
770,22.4,2.,3.2
771,25.6,2.,3.2
772,25.71716,1.717157,3.2
773,25.71716,2.282843,3.2
774,26.,1.6,3.2
775,26.,1.811438,3.2
776,26.,2.,3.2
777,26.,2.188562,3.2
778,26.,2.4,3.2
779,26.28284,1.717157,3.2
780,26.28284,2.282843,3.2
781,26.4,2.,3.2
782,29.6,2.,3.2
783,29.71716,1.717157,3.2
784,29.71716,2.282843,3.2
785,30.,1.6,3.2
786,30.,1.811438,3.2
787,30.,2.,3.2
788,30.,2.188562,3.2
789,30.,2.4,3.2
790,30.28284,1.717157,3.2
791,30.28284,2.282843,3.2
792,30.4,2.,3.2
793,1.6,2.,3.6
794,1.717157,1.717157,3.6
795,1.717157,2.282843,3.6
796,2.,1.6,3.6
797,2.,1.811438,3.6
798,2.,2.,3.6
799,2.,2.188562,3.6
800,2.,2.4,3.6
801,2.282843,1.717157,3.6
802,2.282843,2.282843,3.6
803,2.4,2.,3.6
804,5.6,2.,3.6
805,5.717157,1.717157,3.6
806,5.717157,2.282843,3.6
807,6.,1.6,3.6
808,6.,1.811438,3.6
809,6.,2.,3.6
810,6.,2.188562,3.6
811,6.,2.4,3.6
812,6.282843,1.717157,3.6
813,6.282843,2.282843,3.6
814,6.4,2.,3.6
815,9.6,2.,3.6
816,9.717157,1.717157,3.6
817,9.717157,2.282843,3.6
818,10.,1.6,3.6
819,10.,1.811438,3.6
820,10.,2.,3.6
821,10.,2.188562,3.6
822,10.,2.4,3.6
823,10.28284,1.717157,3.6
824,10.28284,2.282843,3.6
825,10.4,2.,3.6
826,13.6,2.,3.6
827,13.71716,1.717157,3.6
828,13.71716,2.282843,3.6
829,14.,1.6,3.6
830,14.,1.811438,3.6
831,14.,2.,3.6
832,14.,2.188562,3.6
833,14.,2.4,3.6
834,14.28284,1.717157,3.6
835,14.28284,2.282843,3.6
836,14.4,2.,3.6
837,17.6,2.,3.6
838,17.71716,1.717157,3.6
839,17.71716,2.282843,3.6
840,18.,1.6,3.6
841,18.,1.811438,3.6
842,18.,2.,3.6
843,18.,2.188562,3.6
844,18.,2.4,3.6
845,18.28284,1.717157,3.6
846,18.28284,2.282843,3.6
847,18.4,2.,3.6
848,21.6,2.,3.6
849,21.71716,1.717157,3.6
850,21.71716,2.282843,3.6
851,22.,1.6,3.6
852,22.,1.811438,3.6
853,22.,2.,3.6
854,22.,2.188562,3.6
855,22.,2.4,3.6
856,22.28284,1.717157,3.6
857,22.28284,2.282843,3.6
858,22.4,2.,3.6
859,25.6,2.,3.6
860,25.71716,1.717157,3.6
861,25.71716,2.282843,3.6
862,26.,1.6,3.6
863,26.,1.811438,3.6
864,26.,2.,3.6
865,26.,2.188562,3.6
866,26.,2.4,3.6
867,26.28284,1.717157,3.6
868,26.28284,2.282843,3.6
869,26.4,2.,3.6
870,29.6,2.,3.6
871,29.71716,1.717157,3.6
872,29.71716,2.282843,3.6
873,30.,1.6,3.6
874,30.,1.811438,3.6
875,30.,2.,3.6
876,30.,2.188562,3.6
877,30.,2.4,3.6
878,30.28284,1.717157,3.6
879,30.28284,2.282843,3.6
880,30.4,2.,3.6
881,-2.,0.,4.
882,-2.,0.5,4.
883,-2.,1.,4.
884,-2.,1.5,4.
885,-2.,2.,4.
886,-2.,2.5,4.
887,-2.,3.,4.
888,-2.,3.5,4.
889,-2.,4.,4.
890,-1.5,0.,4.
891,-1.5,0.5,4.
892,-1.5,1.,4.
893,-1.5,1.5,4.
894,-1.5,2.,4.
895,-1.5,2.5,4.
896,-1.5,3.,4.
897,-1.5,3.5,4.
898,-1.5,4.,4.
899,-1.,0.,4.
900,-1.,0.5,4.
901,-1.,1.,4.
902,-1.,1.5,4.
903,-1.,2.,4.
904,-1.,2.5,4.
905,-1.,3.,4.
906,-1.,3.5,4.
907,-1.,4.,4.
908,-0.5,0.,4.
909,-0.5,0.5,4.
910,-0.5,1.,4.
911,-0.5,1.5,4.
912,-0.5,2.,4.
913,-0.5,2.5,4.
914,-0.5,3.,4.
915,-0.5,3.5,4.
916,-0.5,4.,4.
917,0.,0.,4.
918,0.,0.5,4.
919,0.,1.,4.
920,0.,1.5,4.
921,0.,2.,4.
922,0.,2.5,4.
923,0.,3.,4.
924,0.,3.5,4.
925,0.,4.,4.
926,0.4,2.,4.
927,0.438544,1.515394,4.
928,0.438544,2.484606,4.
929,0.472599,1.020598,4.
930,0.472599,2.979402,4.
931,0.490023,0.512084,4.
932,0.490023,3.487916,4.
933,0.5,0.,4.
934,0.5,4.,4.
935,0.8,2.,4.
936,0.8816,1.541665,4.
937,0.8816,2.458335,4.
938,0.961765,1.054059,4.
939,0.961765,2.945941,4.
940,0.987518,0.5285,4.
941,0.987518,3.4715,4.
942,1.,0.,4.
943,1.,4.,4.
944,1.2,2.,4.
945,1.326031,1.596265,4.
946,1.326031,2.403735,4.
947,1.498221,0.546711,4.
948,1.498221,3.453289,4.
949,1.5,0.,4.
950,1.5,4.,4.
951,1.505386,1.127332,4.
952,1.505386,2.872668,4.
953,1.6,2.,4.
954,1.717157,1.717157,4.
955,1.717157,2.282843,4.
956,1.740844,1.401033,4.
957,1.740844,2.598967,4.
958,2.,0.,4.
959,2.,0.53281,4.
960,2.,1.036181,4.
961,2.,1.359974,4.
962,2.,1.6,4.
963,2.,1.811438,4.
964,2.,2.,4.
965,2.,2.188562,4.
966,2.,2.4,4.
967,2.,2.640026,4.
968,2.,2.963819,4.
969,2.,3.46719,4.
970,2.,4.,4.
971,2.259156,1.401033,4.
972,2.259156,2.598967,4.
973,2.282843,1.717157,4.
974,2.282843,2.282843,4.
975,2.4,2.,4.
976,2.494614,1.127332,4.
977,2.494614,2.872668,4.
978,2.5,0.,4.
979,2.5,4.,4.
980,2.501779,0.546711,4.
981,2.501779,3.453289,4.
982,2.673969,1.596265,4.
983,2.673969,2.403735,4.
984,2.8,2.,4.
985,3.,0.,4.
986,3.,4.,4.
987,3.012482,0.5285,4.
988,3.012482,3.4715,4.
989,3.038235,1.054059,4.
990,3.038235,2.945941,4.
991,3.1184,1.541665,4.
